dataset_version,snapshot_id,session_id,split,is_synthetic,random_seed,sim_time_s,snapshot_interval_s,scenario_id,scenario_version,stage_code,scenario_progress_ratio,difficulty_level,operator_profile,disturbance_cause,disturbance_target_branch,disturbance_onset_s,disturbance_active_true,disturbance_severity_true,sensor_delay_s,nuisance_alarm_rate_min,reaction_deadline_s,hints_enabled,branch_1_flow_tph,branch_1_flow_ratio,branch_1_pressure_bar,branch_1_valve_command_pct,branch_1_valve_actual_pct,branch_1_t11_outlet_temp_c,branch_2_flow_tph,branch_2_flow_ratio,branch_2_pressure_bar,branch_2_valve_command_pct,branch_2_valve_actual_pct,branch_2_t11_outlet_temp_c,branch_3_flow_tph,branch_3_flow_ratio,branch_3_pressure_bar,branch_3_valve_command_pct,branch_3_valve_actual_pct,branch_3_t11_outlet_temp_c,total_feed_flow_tph,min_branch_flow_ratio,flow_imbalance_ratio,lowest_flow_branch_code,feed_pump_discharge_pressure_bar,t11_combined_outlet_temp_c,t11_temperature_margin_norm,min_branch_flow_change_30s_pct,t11_max_temp_change_30s_c,elou_wash_water_ratio,elou_stage1_min_level_mm,elou_stage2_min_level_mm,elou_temperature_c,elou_load_imbalance_ratio,elou_hv_trip_count,e15_level_pct,n20_state,k1_feed_flow_ratio,k1_pressure_bar,k1_top_temp_c,k1_bottom_temp_c,k1_level_pct,furnace_feed_flow_ratio,furnace_outlet_temp_c,furnace_heat_load_pct,furnace_heat_to_feed_ratio,k2_pressure_bar,k2_top_temp_c,k2_bottom_temp_c,k2_stability_index,side_draw_stability_index,product_flow_stability_index,deviating_parameters_count,critical_parameters_count,active_alarms_count,critical_alarms_count,nuisance_alarms_count,unack_alarms_count,alarm_level_max,alarm_rate_30s,time_since_primary_alarm_s,max_alarm_age_s,alarms_ack_30s,operator_actions_30s,correct_actions_30s,incorrect_actions_30s,dangerous_actions_30s,repeated_actions_30s,cancelled_actions_30s,sequence_violations_30s,result_checks_30s,observation_checks_30s,time_since_last_action_s,deviation_declared,diagnosis_code,correct_response_started,reaction_elapsed_s,reaction_overdue_s,sequence_progress_ratio,expected_step_code,verification_required,verification_completed,verification_missing,time_since_unverified_action_s,downstream_checks_completed_count,label_valid,risk_next_30s,time_to_critical_event_s,target_event_type
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3205,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3205,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8218,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.3889,0.0,0.4,120.0,1,99.4775,0.9948,4.9637,100.0,100,135.6248,100.702,1.007,4.9545,100.0,100,135.4694,84.4831,0.8448,4.5414,100.0,100,142.7195,284.6625,0.8448,0.1709,branch_3,5.6111,137.9379,-0.1813,-4.0975,1.6693,0.075,3689.5453,3715.2864,135.9379,0.1573,0,50.0588,RUNNING,0.9489,1.5878,137.6667,268.4444,49.5556,0.9489,341.5086,100.0,1.0539,0.62,142.0,338.0,0.9865,1.0,1.0,3,0,3,0,0,0,L3,0.0,60.0,65.0,3,3,3,0,0,0,0,0,0,1,4.0,1,none,0,60,0.0,0.2222,check_pressure,0,0,0,,0,1,1,25,t11_branch_overtemperature
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3210,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3210,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8231,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.4028,0.0,0.4,120.0,1,100.2831,1.0028,4.9617,100.0,100,135.614,101.2736,1.0127,4.9537,100.0,100,135.6528,84.8492,0.8485,4.5297,100.0,100,142.9599,286.4059,0.8485,0.172,branch_3,5.5972,138.0756,-0.1973,-3.5046,1.4853,0.075,3683.8003,3718.6217,136.0756,0.1583,0,49.6263,RUNNING,0.9547,1.5847,137.5833,268.5556,49.4444,0.9547,341.329,100.0,1.0475,0.62,142.0,338.0,0.9881,1.0,1.0,3,0,3,0,0,0,L3,0.0,65.0,70.0,3,4,4,0,0,0,0,0,0,2,3.0,1,none,0,65,0.0,0.3333,check_pump,0,0,0,,0,1,1,20,t11_branch_overtemperature
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3215,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3215,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8244,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.4167,0.0,0.4,120.0,1,100.3945,1.0039,4.9482,100.0,100,135.5037,100.1674,1.0017,5.0025,100.0,100,135.6909,84.3177,0.8432,4.4948,100.0,100,143.4152,284.8796,0.8432,0.1693,branch_3,5.5833,138.2032,-0.2277,-3.1176,1.4819,0.075,3684.2434,3713.33,136.2032,0.1558,0,49.8997,RUNNING,0.9496,1.5817,137.5,268.6667,49.3333,0.9496,341.4861,100.0,1.0531,0.62,142.0,338.0,0.9867,1.0,1.0,3,0,3,0,0,0,L3,0.0,70.0,75.0,3,5,5,0,0,0,0,0,0,3,2.0,1,none,0,70,0.0,0.4444,check_valve,0,0,0,,0,1,1,15,t11_branch_overtemperature
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3220,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3220,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8256,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.4306,0.0,0.4,120.0,1,100.7936,1.0079,4.9845,100.0,100,135.4981,100.6969,1.007,4.9734,100.0,100,135.7441,83.7474,0.8375,4.4952,100.0,100,143.5804,285.2379,0.8375,0.1793,branch_3,5.5694,138.2742,-0.2387,-2.8088,1.6878,0.075,3675.2411,3714.3377,136.2742,0.1649,0,49.6122,RUNNING,0.9508,1.5786,137.4167,268.7778,49.2222,0.9508,341.4491,100.0,1.0518,0.62,142.0,338.0,0.9871,1.0,1.0,3,0,3,0,0,0,L3,0.0,75.0,80.0,3,6,6,0,0,0,0,0,0,4,1.0,1,none,0,75,0.0,0.5556,submit_diagnosis,0,0,0,,0,1,1,10,t11_branch_overtemperature
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3225,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3225,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8269,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.4444,0.0,0.4,120.0,1,100.9778,1.0098,4.9875,100.0,100,135.7048,101.2784,1.0128,4.9654,100.0,100,135.6891,83.3155,0.8332,4.447,100.0,100,143.8984,285.5717,0.8332,0.1887,branch_3,5.5556,138.4308,-0.2599,-2.7402,1.7455,0.075,3658.5578,3696.6854,136.4308,0.1736,0,49.3555,RUNNING,0.9519,1.5756,137.3333,268.8889,49.1111,0.9519,341.4147,100.0,1.0505,0.62,142.0,338.0,0.9874,1.0,1.0,3,0,3,0,0,0,L3,0.0,80.0,85.0,3,6,6,0,0,0,0,0,0,4,0.0,1,pump_capacity_loss,0,80,0.0,0.6667,corrective_action,0,0,0,,0,1,1,5,t11_branch_overtemperature
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3275,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3275,5,elou_avt_throughput_branch_degradation,1.0.0,recovery,0.8397,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.3721,0.0,0.4,120.0,1,100.2621,1.0026,4.9632,100.0,100,135.5858,100.8994,1.009,4.9826,100.0,100,135.7079,86.1903,0.8619,4.5676,100.0,100,142.2433,287.3518,0.8619,0.1536,branch_3,5.6279,137.8457,-0.1496,2.6956,-1.7712,0.075,3591.9112,3618.8662,135.8457,0.1413,0,47.7898,RUNNING,0.9578,1.545,136.5,270.0,48.0,0.9578,341.2325,100.0,1.044,0.62,142.0,338.0,0.989,1.0,1.0,2,0,3,0,0,0,L3,0.0,130.0,135.0,0,0,0,0,0,0,0,0,0,0,39.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,0,39.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3295,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3295,5,elou_avt_throughput_branch_degradation,1.0.0,recovery,0.8449,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.3193,0.0,0.4,120.0,1,100.1735,1.0017,4.9665,100.0,100,135.4989,99.9183,0.9992,4.9729,100.0,100,135.3178,88.0228,0.8802,4.6516,100.0,100,141.4802,288.1146,0.8802,0.1265,branch_3,5.6807,137.4323,-0.0987,3.3844,-1.4814,0.075,3559.6234,3598.9867,135.4323,0.1164,0,47.3633,RUNNING,0.9604,1.5328,136.1667,270.4444,47.5556,0.9604,341.1551,100.0,1.0413,0.62,142.0,338.0,0.9897,1.0,1.0,2,0,3,0,0,0,L3,0.0,150.0,155.0,0,0,0,0,0,0,0,0,0,0,59.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,0,59.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3365,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3365,5,elou_avt_throughput_branch_degradation,1.0.0,recovery,0.8628,1,no_verification,feed_pump_capacity_loss,3,3065,1,0.1346,0.0,0.4,120.0,1,100.1219,1.0012,4.9889,100.0,100,135.1278,100.6779,1.0068,4.9981,100.0,100,135.0957,95.045,0.9505,4.8582,100.0,100,137.7499,295.8449,0.9505,0.0571,branch_3,5.8654,135.9911,0.15,3.1805,-1.4355,0.075,3647.5726,3693.0772,133.9911,0.0526,0,49.4591,RUNNING,0.9861,1.5007,135.2925,271.61,46.39,0.9861,340.3933,100.0,1.014,0.6333,142.6667,339.5,0.9048,0.8917,0.88,0,0,0,0,0,0,L0,0.0,220.0,,0,0,0,0,0,0,0,0,0,0,129.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,129.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3475,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3475,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.891,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,100.2892,1.0029,4.9958,100.0,100,134.8154,100.4039,1.004,4.9845,100.0,100,134.958,100.5121,1.0051,4.9676,100.0,100,134.8993,301.2051,1.0029,0.0022,branch_1,6.0,134.8909,0.3361,0.9135,-0.2295,0.075,3818.1631,3838.2261,132.8909,0.002,0,52.0649,RUNNING,1.004,1.5646,137.0342,269.2878,48.7122,1.004,340.0,100.0,0.996,0.6578,143.8889,342.25,0.7403,0.6931,0.66,1,0,0,0,0,0,L0,0.0,330.0,,0,0,0,0,0,0,0,0,0,0,239.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,239.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3505,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3505,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.8987,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,100.493,1.0049,5.001,100.0,100,135.1091,100.1139,1.0011,5.0004,100.0,100,134.9315,99.7899,0.9979,5.018,100.0,100,135.3892,300.3968,0.9979,0.007,branch_3,6.0,135.1432,0.3074,-0.4993,0.4312,0.075,3820.9653,3843.0726,133.1432,0.0065,0,51.998,RUNNING,1.0013,1.582,137.5092,268.6544,49.3456,1.0013,340.0,100.0,0.9987,0.6519,143.5939,341.5863,0.7808,0.741,0.7131,1,0,0,0,0,0,L0,0.0,360.0,,0,0,0,0,0,0,0,0,0,0,269.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,269.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3550,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3550,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.9103,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,99.3543,0.9935,4.9917,100.0,100,134.8495,100.0672,1.0007,5.0124,100.0,100,135.0907,99.9043,0.999,5.0113,100.0,100,134.8819,299.3258,0.9935,0.0071,branch_1,6.0,134.9407,0.3273,-0.7527,-0.1013,0.075,3824.3253,3839.934,132.9407,0.0066,0,52.2159,RUNNING,0.9978,1.6,138.0,268.0,50.0,0.9978,340.0631,100.0,1.0023,0.6424,143.1189,340.5175,0.8456,0.8182,0.7986,1,0,0,0,0,0,L0,0.0,405.0,,0,0,0,0,0,0,0,0,0,0,314.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,314.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3610,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3610,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.9256,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,99.8963,0.999,4.9737,100.0,100,134.9752,99.5134,0.9951,4.9891,100.0,100,134.8273,100.3302,1.0033,4.9988,100.0,100,135.0341,299.7399,0.9951,0.0082,branch_2,6.0,134.9455,0.3311,0.1114,-0.1981,0.075,3827.3697,3841.3036,132.9455,0.0075,0,52.3246,RUNNING,0.9991,1.6,138.0,268.0,50.0,0.9991,340.0243,100.0,1.0009,0.6297,142.4856,339.0925,0.933,0.9211,0.9126,0,0,0,0,0,0,L0,0.0,465.0,,0,0,0,0,0,0,0,0,0,0,374.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,374.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3650,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3650,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.9359,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,100.0564,1.0006,4.9916,100.0,100,134.9442,100.1294,1.0013,4.9992,100.0,100,134.8369,100.1306,1.0013,4.9991,100.0,100,134.9639,300.3164,1.0006,0.0007,branch_1,6.0,134.915,0.3357,0.5949,-0.2177,0.075,3809.0283,3842.4699,132.915,0.0007,0,52.164,RUNNING,1.0011,1.6,138.0,268.0,50.0,1.0011,340.0,100.0,0.9989,0.6213,142.0633,338.1425,0.9913,0.9897,0.9886,0,0,0,0,0,0,L0,0.0,505.0,,0,0,0,0,0,0,0,0,0,0,414.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,414.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-NO-VERIFICATION-010-T3835,EAVT-L1-NO-VERIFICATION-010,test,1,20340102,3835,5,elou_avt_throughput_branch_degradation,1.0.0,final_stabilization,0.9833,1,no_verification,feed_pump_capacity_loss,3,3065,0,0.0,0.0,0.4,120.0,1,100.421,1.0042,4.9922,100.0,100,135.0658,100.5972,1.006,4.9869,100.0,100,135.047,99.7207,0.9972,4.9863,100.0,100,134.975,300.7389,0.9972,0.0087,branch_3,6.0,135.0293,0.3289,0.1056,-0.2522,0.075,3814.1534,3842.7455,133.0293,0.008,0,51.9896,RUNNING,1.0025,1.6,138.0,268.0,50.0,1.0025,340.0,100.0,0.9975,0.62,142.0,338.0,1.0,1.0,1.0,0,0,0,0,0,0,L0,0.0,690.0,,0,0,0,0,0,0,0,0,0,0,599.0,1,pump_capacity_loss,1,91,0.0,0.7778,verify_flow,1,0,1,599.0,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0050,EAVT-L1-SLOW-003,train,1,20284668,50,5,elou_avt_throughput_branch_degradation,1.0.0,precheck,0.0128,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,0.0,0.0,5.0177,100.0,100,25.1009,0.0207,0.0002,5.0089,100.0,100,25.214,0.0284,0.0003,5.0142,100.0,100,24.9066,0.0491,0.0,0.0,branch_1,6.0,25.0738,7.6524,0.0,0.1091,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0195,EAVT-L1-SLOW-003,train,1,20284668,195,5,elou_avt_throughput_branch_degradation,1.0.0,feed_preparation,0.05,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,0.0218,0.0002,4.9893,100.0,100,25.008,0.0,0.0,4.994,100.0,100,25.0561,0.0141,0.0001,5.0211,100.0,100,25.0858,0.0359,0.0,0.0,branch_2,6.0,25.0499,7.6609,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0365,EAVT-L1-SLOW-003,train,1,20284668,365,5,elou_avt_throughput_branch_degradation,1.0.0,feed_startup,0.0936,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,69.596,0.696,4.9879,100.0,100,24.9946,69.7376,0.6974,4.9888,100.0,100,24.9492,69.494,0.6949,5.0085,100.0,100,25.0686,208.8276,0.6949,0.0035,branch_3,6.0,25.0041,7.6621,17.0183,0.0785,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0380,EAVT-L1-SLOW-003,train,1,20284668,380,5,elou_avt_throughput_branch_degradation,1.0.0,feed_startup,0.0974,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,78.1136,0.7811,5.0099,100.0,100,24.9487,78.0279,0.7803,5.0078,100.0,100,25.1095,78.2449,0.7824,5.0387,100.0,100,25.0129,234.3863,0.7803,0.0028,branch_2,6.0,25.0237,7.6594,17.4716,-0.1144,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0390,EAVT-L1-SLOW-003,train,1,20284668,390,5,elou_avt_throughput_branch_degradation,1.0.0,feed_startup,0.1,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,83.8736,0.8387,4.9926,100.0,100,24.9382,83.6638,0.8366,5.0112,100.0,100,24.7362,83.8056,0.8381,4.9925,100.0,100,24.8663,251.3431,0.8366,0.0025,branch_2,6.0,24.8469,7.6708,17.5159,-0.1402,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0560,EAVT-L1-SLOW-003,train,1,20284668,560,5,elou_avt_throughput_branch_degradation,1.0.0,t1_t3,0.1436,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,100.0513,1.0005,4.9902,100.0,100,67.8136,100.2127,1.0021,5.0087,100.0,100,67.9238,99.8895,0.9989,5.0213,100.0,100,67.5617,300.1536,0.9989,0.0032,branch_3,6.0,67.7664,4.8051,0.0439,9.274,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,L0,2.0,,20.0,2,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0585,EAVT-L1-SLOW-003,train,1,20284668,585,5,elou_avt_throughput_branch_degradation,1.0.0,t1_t3,0.15,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,100.415,1.0041,5.0236,100.0,100,75.4271,100.2422,1.0024,4.9936,100.0,100,75.3755,100.0546,1.0005,5.0101,100.0,100,75.3805,300.7118,1.0005,0.0036,branch_3,6.0,75.3944,4.3049,0.3789,9.1498,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0590,EAVT-L1-SLOW-003,train,1,20284668,590,5,elou_avt_throughput_branch_degradation,1.0.0,t1_t3,0.1513,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,99.947,0.9995,5.0137,100.0,100,76.9537,99.795,0.9979,5.0095,100.0,100,76.9224,100.0508,1.0005,5.007,100.0,100,76.9877,299.7928,0.9979,0.0026,branch_2,6.0,76.9546,4.2008,-0.0946,9.0639,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0655,EAVT-L1-SLOW-003,train,1,20284668,655,5,elou_avt_throughput_branch_degradation,1.0.0,t4_t7,0.1679,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,100.412,1.0041,4.9943,100.0,100,96.779,99.6246,0.9962,5.001,100.0,100,96.8402,99.8956,0.999,5.0137,100.0,100,96.6921,299.9323,0.9962,0.0079,branch_2,6.0,96.7704,2.8773,0.2596,8.9018,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0745,EAVT-L1-SLOW-003,train,1,20284668,745,5,elou_avt_throughput_branch_degradation,1.0.0,t4_t7,0.191,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,99.9621,0.9996,4.9915,100.0,100,124.3087,100.1106,1.0011,5.0073,100.0,100,124.2291,99.9902,0.9999,4.9957,100.0,100,124.344,300.0628,0.9996,0.0015,branch_1,6.0,124.2939,1.0437,0.494,9.0961,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0775,EAVT-L1-SLOW-003,train,1,20284668,775,5,elou_avt_throughput_branch_degradation,1.0.0,t4_t7,0.1987,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,99.873,0.9987,5.0006,100.0,100,133.4582,100.1867,1.0019,5.0066,100.0,100,133.4547,100.4845,1.0048,5.0133,100.0,100,133.4513,300.5442,0.9987,0.0061,branch_1,6.0,133.4547,0.4361,-0.089,9.1143,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0785,EAVT-L1-SLOW-003,train,1,20284668,785,5,elou_avt_throughput_branch_degradation,1.0.0,t7_t11,0.2013,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,100.0541,1.0005,4.9641,100.0,100,135.0499,99.3535,0.9935,5.0032,100.0,100,135.0228,100.1602,1.0016,4.9887,100.0,100,135.0173,299.5678,0.9935,0.0081,branch_2,6.0,135.03,0.33,-0.1828,7.678,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T0795,EAVT-L1-SLOW-003,train,1,20284668,795,5,elou_avt_throughput_branch_degradation,1.0.0,t7_t11,0.2038,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,99.7757,0.9978,5.0107,100.0,100,134.7114,100.0666,1.0007,5.02,100.0,100,135.0549,99.9077,0.9991,4.9946,100.0,100,135.0052,299.75,0.9978,0.0029,branch_1,6.0,134.9238,0.3297,-0.0066,4.4051,0.0,0.0,0.0,0.0,0.0,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L1-SLOW-003-T1015,EAVT-L1-SLOW-003,train,1,20284668,1015,5,elou_avt_throughput_branch_degradation,1.0.0,elou_feed_and_water,0.2603,1,slow,flow_control_valve_stiction,2,3060,0,0.0,0.0,0.4,120.0,1,100.4243,1.0042,5.0036,100.0,100,135.0282,99.7478,0.9975,5.0142,100.0,100,135.1278,99.7125,0.9971,5.0031,100.0,100,135.034,299.8846,0.9971,0.0071,branch_3,6.0,135.0633,0.3248,-0.2732,-0.0394,0.075,3823.872,0.0,133.0633,0.0066,0,0.0,OFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
